"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"12.12.2017 10:00";"3.2";"745.0";"767.4";"0.3";"93";"Calm, no wind";"0";"";"";"10%  or less, but not 0";"Mist. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"5.0";"2.2";"";"";"";"";"";"";
"12.12.2017 07:00";"-4.5";"744.7";"767.8";"0.6";"93";"Calm, no wind";"0";"";"";"40%.";"Mist. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"-4.5";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"-5.5";"";"";"";"";"";"";
"12.12.2017 04:00";"-2.9";"744.1";"766.3";"-0.4";"86";"Calm, no wind";"0";"";"";"no clouds";"Mist. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"";"";"";"";"";"4.5";"-5.0";"";"";"";"";"";"";
"12.12.2017 01:00";"-2.8";"744.5";"767.4";"0.0";"93";"Calm, no wind";"0";"";"";"no clouds";"Mist. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"";"";"";"";"";"5.0";"-3.8";"";"";"";"";"";"";
"11.12.2017 22:00";"-3.0";"744.5";"767.4";"0.5";"93";"Calm, no wind";"0";"";"";"no clouds";"Mist. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"";"";"";"";"";"3.0";"-4.0";"";"";"";"";"";"";
"11.12.2017 19:00";"-1.5";"744.0";"766.7";"0.9";"90";"Wind blowing from the east-northeast";"1";"";"";"90  or more, but not 100%";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"1.6";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"7.0";"-2.9";"";"";"";"";"";"";
"11.12.2017 16:00";"0.3";"743.1";"765.7";"0.2";"88";"Wind blowing from the north";"1";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"-1.5";"";"";"";"";"";"";
"11.12.2017 13:00";"0.9";"742.9";"765.4";"-1.7";"81";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"15.0";"-2.0";"";"";"";"";"";"";
"11.12.2017 10:00";"-0.6";"744.6";"767.2";"-0.3";"86";"Wind blowing from the west-northwest";"1";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"20.0";"-2.7";"";"";"";"";"";"";
"11.12.2017 07:00";"-5.2";"744.9";"768.0";"0.3";"92";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"-5.6";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"20.0";"-6.3";"";"";"";"";"";"";
"11.12.2017 04:00";"-5.0";"744.6";"767.6";"-0.1";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"-6.1";"";"";"";"";"";"";
"11.12.2017 01:00";"-3.8";"744.7";"767.7";"1.2";"93";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"-4.8";"";"";"";"";"";"";
"10.12.2017 22:00";"-3.1";"743.5";"766.3";"0.6";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"-4.4";"";"";"";"";"";"";
"10.12.2017 19:00";"-1.6";"742.9";"765.6";"0.3";"86";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"";"4.9";"";"";"";"";"";"30.0";"-3.6";"";"";"";"";"";"";
"10.12.2017 16:00";"3.5";"742.6";"764.9";"-0.1";"60";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"50.0";"-3.6";"";"";"";"";"";"";
"10.12.2017 13:00";"4.8";"742.7";"764.9";"-0.6";"54";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"24.0";"-3.8";"";"";"";"";"";"";
"10.12.2017 10:00";"2.9";"743.3";"765.7";"1.9";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"50.0";"-3.7";"";"";"";"";"";"";
"10.12.2017 07:00";"0.8";"741.4";"763.9";"2.9";"79";"Wind blowing from the east-northeast";"3";"";"";"90  or more, but not 100%";"State of sky on the whole unchanged. ";"Rain and snow or other types of solid precipitation";"Rain.";"0.0";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"50.0";"-2.4";"6.0";"12";"";"";"Loose dry snow covering at least one-half of the ground but ground not completely covered.";"1.0";
"10.12.2017 04:00";"0.0";"738.5";"760.9";"3.3";"94";"Wind blowing from the south-southwest";"3";"";"";"100%.";"Snow not falling as shower(s). ";"Snow and/or other types of solid precipitation";"Rain.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"30.0";"-0.8";"";"";"";"";"";"";
"10.12.2017 01:00";"3.3";"735.2";"757.3";"1.1";"85";"Wind blowing from the north";"6";"";"";"100%.";"State of sky on the whole unchanged. ";"Rain.";"Drizzle.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"40%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"40.0";"1.0";"3.0";"6";"";"";"";"";
"09.12.2017 22:00";"6.4";"734.1";"756.6";"1.0";"95";"Wind blowing from the south-west";"2";"";"";"100%.";"Rain, not freezing, continuous, slight at time of observation. ";"Rain.";"Drizzle.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"8.0";"5.6";"";"";"";"";"";"";
"09.12.2017 19:00";"11.8";"733.1";"754.5";"0.5";"54";"Wind blowing from the south-southwest";"2";"";"";"90  or more, but not 100%";"Rain, not freezing, intermittent, slight at time of observation. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"13.9";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"1500-2000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"30.0";"2.8";"Trace of precipitation";"12";"";"";"";"";
"09.12.2017 16:00";"13.5";"732.6";"753.7";"-2.0";"43";"Wind blowing from the south-east";"10";"";"";"60%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"1500-2000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"30.0";"1.1";"";"";"";"";"";"";
"09.12.2017 13:00";"10.1";"734.6";"756.1";"-3.5";"59";"Wind blowing from the south-southwest";"2";"";"";"50%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"1500-2000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"2.4";"";"";"";"";"";"";
"09.12.2017 10:00";"0.9";"738.1";"760.5";"-0.9";"95";"Wind blowing from the west";"1";"";"";"60%.";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"10%  or less, but not 0";"1500-2000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"5.0";"0.2";"";"";"";"";"";"";
"09.12.2017 07:00";"-2.3";"739.0";"761.7";"-1.4";"95";"Calm, no wind";"0";"";"";"70 – 80%.";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-3.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"6.0";"-3.0";"";"";"";"";"";"";
"09.12.2017 04:00";"-2.9";"740.4";"763.1";"-1.9";"95";"Calm, no wind";"0";"";"";"90  or more, but not 100%";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"6.0";"-3.6";"";"";"";"";"";"";
"09.12.2017 01:00";"-3.1";"742.3";"765.1";"-1.2";"94";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"6.0";"-3.9";"";"";"";"";"";"";
"08.12.2017 22:00";"-1.2";"743.5";"766.2";"-0.4";"91";"Calm, no wind";"0";"";"";"70 – 80%.";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"8.0";"-2.5";"";"";"";"";"";"";
"08.12.2017 19:00";"-1.0";"743.9";"766.6";"0.0";"87";"Calm, no wind";"0";"";"";"60%.";"Mist. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"8.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"8.0";"-2.9";"";"";"";"";"";"";
"08.12.2017 16:00";"4.6";"743.9";"766.1";"-1.1";"71";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"15.0";"-0.2";"";"";"";"";"";"";
"08.12.2017 13:00";"6.2";"745.0";"767.2";"-2.4";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.7";"";"";"";"";"";"";
"08.12.2017 10:00";"0.5";"747.4";"770.1";"-0.7";"85";"Calm, no wind";"0";"";"";"no clouds";"Mist. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"";"";"";"";"";"8.0";"-1.8";"";"";"";"";"";"";
"08.12.2017 07:00";"-5.5";"748.1";"771.3";"-0.2";"92";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"-5.6";"";"";"";"";"";"";"10.0";"-6.6";"";"";"";"";"";"";
"08.12.2017 04:00";"12.8";"742.8";"764.2";"-6.3";"78";"Wind blowing from the west-northwest";"2";"";"";"60%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"1500-2000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"9.0";"";"";"";"";"";"";
"08.12.2017 01:00";"-3.6";"749.1";"772.1";"-0.4";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"-4.9";"No precipitation";"6";"";"";"";"";
"07.12.2017 22:00";"12.6";"743.4";"764.9";"-6.2";"69";"Wind blowing from the south";"2";"";"";"60%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"1500-2000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"7.1";"";"";"";"";"";"";
"07.12.2017 19:00";"-0.4";"749.6";"772.4";"0.2";"86";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"9.7";"";"";"";"";"";"20.0";"-2.5";"";"";"";"";"";"";
"07.12.2017 16:00";"7.1";"749.4";"771.5";"-0.6";"61";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"-0.1";"";"";"";"";"";"";
"07.12.2017 13:00";"7.5";"750.0";"772.2";"-1.6";"61";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"0.4";"";"";"";"";"";"";
"07.12.2017 10:00";"1.3";"751.6";"774.6";"0.0";"84";"Calm, no wind";"0";"";"";"no clouds";"Mist. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"";"";"";"";"";"8.0";"-1.1";"";"";"";"";"";"";
"07.12.2017 07:00";"-4.5";"751.6";"774.8";"0.6";"94";"Wind blowing from the north";"1";"";"";"no clouds";"Mist. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"-5.0";"";"";"";"";"";"";"8.0";"-5.3";"";"";"";"";"";"";
"07.12.2017 04:00";"-4.0";"751.0";"774.1";"0.1";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"-5.1";"";"";"";"";"";"";
"07.12.2017 01:00";"-2.9";"750.9";"774.0";"0.0";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"-4.0";"";"";"";"";"";"";
"06.12.2017 22:00";"-1.6";"750.9";"773.8";"0.0";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"-3.0";"";"";"";"";"";"";
"06.12.2017 19:00";"2.2";"750.9";"773.5";"0.1";"81";"Wind blowing from the east";"2";"";"";"no clouds";" ";"";"";"";"10.2";"";"";"";"";"";"30.0";"-0.8";"";"";"";"";"";"";
"06.12.2017 16:00";"7.8";"750.8";"773.0";"-0.4";"57";"Wind blowing from the north-northeast";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"50.0";"-0.3";"";"";"";"";"";"";
"06.12.2017 13:00";"9.4";"751.2";"773.2";"-1.6";"51";"Wind blowing from the south-southwest";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"50.0";"-0.4";"";"";"";"";"";"";
"06.12.2017 10:00";"4.1";"752.8";"775.4";"0.0";"60";"Wind blowing from the west-northwest";"2";"";"";"50%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"1500-2000";"";"";"30.0";"-3.1";"";"";"";"";"";"";
"06.12.2017 07:00";"0.9";"752.8";"775.6";"0.7";"81";"Wind blowing from the north";"2";"";"";"100%.";" ";"";"";"0.5";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"1500-2000";"";"";"25.0";"-2.0";"";"";"";"";"";"";
"06.12.2017 04:00";"0.9";"752.1";"774.9";"-0.4";"77";"Wind blowing from the south-east";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"1000-1500";"";"";"20.0";"-2.8";"";"";"";"";"";"";
"06.12.2017 01:00";"0.7";"752.5";"775.3";"-0.4";"71";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"1500-2000";"";"";"20.0";"-4.0";"";"";"";"";"";"";
"05.12.2017 22:00";"0.9";"752.9";"775.7";"0.8";"67";"Wind blowing from the west-southwest";"1";"";"";"60%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"1500-2000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"30.0";"-4.7";"";"";"";"";"";"";
"05.12.2017 19:00";"3.1";"752.1";"774.7";"1.3";"50";"Wind blowing from the north";"3";"";"";"40%.";" ";"";"";"";"7.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"1500-2000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"30.0";"-6.3";"";"";"";"";"";"";
"05.12.2017 16:00";"4.1";"750.8";"773.3";"1.1";"57";"Wind blowing from the north";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"1500-2000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-3.8";"";"";"";"";"";"";
"05.12.2017 13:00";"6.0";"749.7";"772.0";"-0.4";"54";"Wind blowing from the north";"6";"";"";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"1500-2000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-2.8";"";"";"";"";"";"";
"05.12.2017 10:00";"3.3";"750.1";"772.6";"0.8";"72";"Wind blowing from the south-west";"1";"";"";"40%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"1500-2000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-1.4";"";"";"";"";"";"";
"05.12.2017 07:00";"-1.1";"749.3";"772.1";"0.7";"87";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"-1.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"1500-2000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-3.0";"";"";"";"";"";"";
"05.12.2017 04:00";"-0.7";"748.6";"771.4";"0.0";"82";"Wind blowing from the north-northeast";"2";"";"";"40%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-3.5";"";"";"";"";"";"";
"05.12.2017 01:00";"0.9";"748.6";"771.3";"0.6";"73";"Wind blowing from the north-east";"5";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"-3.5";"";"";"";"";"";"";
"04.12.2017 22:00";"2.3";"748.0";"770.5";"0.6";"75";"Wind blowing from the north-northeast";"5";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"-1.8";"";"";"";"";"";"";
"04.12.2017 19:00";"2.2";"747.4";"769.9";"1.3";"78";"Wind blowing from the north";"3";"";"";"100%.";" ";"";"";"";"4.9";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"-1.3";"";"";"";"";"";"";
"04.12.2017 16:00";"3.7";"746.1";"768.4";"0.2";"72";"Wind blowing from the north-northeast";"6";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"600-1000";"";"";"20.0";"-1.0";"";"";"";"";"";"";
"04.12.2017 13:00";"4.9";"745.9";"768.1";"-0.3";"70";"Wind blowing from the north-northeast";"5";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"20.0";"-0.2";"";"";"";"";"";"";
"04.12.2017 10:00";"4.2";"746.2";"768.4";"1.1";"78";"Wind blowing from the north-northeast";"4";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"15.0";"0.6";"";"";"";"";"";"";
"04.12.2017 07:00";"3.1";"745.1";"767.5";"0.4";"83";"Wind blowing from the north-northeast";"4";"";"";"100%.";" ";"";"";"3.1";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"0.5";"Trace of precipitation";"12";"";"";"";"";
"04.12.2017 04:00";"3.7";"744.7";"766.7";"0.5";"86";"Wind blowing from the north-east";"2";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"90  or more, but not 100%";"2000-2500";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"1.6";"";"";"";"";"";"";
"04.12.2017 01:00";"4.7";"744.2";"766.4";"0.1";"88";"Wind blowing from the north";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"90  or more, but not 100%";"2000-2500";"Altocumulus translucidus at a single level.";"";"10.0";"2.9";"";"";"";"";"";"";
"03.12.2017 22:00";"4.1";"744.1";"766.3";"";"95";"Wind blowing from the west-northwest";"1";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2000-2500";"Altocumulus translucidus at a single level.";"";"10.0";"3.4";"";"";"";"";"";"";
"03.12.2017 16:00";"5.7";"742.0";"764.0";"0.3";"89";"Wind blowing from the east-southeast";"1";"";"";"40%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"4.0";"";"";"";"";"";"";
"03.12.2017 13:00";"7.7";"741.7";"763.6";"-0.6";"81";"Wind blowing from the south-southwest";"2";"";"";"60%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"4.6";"";"";"";"";"";"";
"03.12.2017 10:00";"6.3";"742.3";"764.3";"1.2";"84";"Wind blowing from the west-northwest";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"3.7";"";"";"";"";"";"";
"03.12.2017 07:00";"4.1";"741.1";"763.3";"1.9";"93";"Wind blowing from the north-west";"3";"";"";"100%.";"Drizzle, not freezing, intermittent, slight at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"3.7";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"20.0";"3.0";"0.3";"12";"";"";"";"";
"03.12.2017 04:00";"3.8";"739.2";"761.3";"-1.1";"88";"Wind blowing from the north-northeast";"2";"";"";"100%.";"Drizzle (not freezing) or snow grains not falling as shower(s). ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"2.0";"";"";"";"";"";"";
"03.12.2017 01:00";"3.9";"740.3";"762.4";"-1.3";"86";"Wind blowing from the north-northeast";"3";"";"";"100%.";"Drizzle (not freezing) or snow grains not falling as shower(s). ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"1.8";"Trace of precipitation";"6";"";"";"";"";
"02.12.2017 22:00";"4.5";"741.6";"763.7";"0.5";"87";"Wind blowing from the north-east";"3";"";"";"100%.";"State of sky on the whole unchanged. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"2.5";"";"";"";"";"";"";
"02.12.2017 19:00";"4.5";"741.1";"763.2";"0.6";"91";"Wind blowing from the north-east";"2";"";"";"100%.";"Drizzle, not freezing, continuous, slight at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"7.4";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"3.2";"2.0";"12";"";"";"";"";
"02.12.2017 16:00";"5.7";"740.5";"762.4";"0.4";"89";"Wind blowing from the north-east";"2";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"4.0";"";"";"";"";"";"";
"02.12.2017 13:00";"7.0";"740.1";"762.0";"-0.3";"79";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"30.0";"3.6";"Trace of precipitation";"6";"";"";"";"";
